Date,Open,High,Low,Close,Adj Close,Volume
2019-06-12,63.5,67.0,56.0,58.0,58.0,19449200
2019-06-13,63.86000061035156,69.66999816894531,61.599998474121094,67.55999755859375,67.55999755859375,10923900
2019-06-14,69.77999877929688,70.79000091552734,63.02000045776367,64.16000366210938,64.16000366210938,6264200
2019-06-17,64.75,70.01000213623047,62.0,70.01000213623047,70.01000213623047,3247500
2019-06-18,73.0,78.69999694824219,71.5,76.5,76.5,6612600
2019-06-19,78.75,79.79000091552734,73.55500030517578,77.22000122070312,77.22000122070312,3319100
2019-06-20,78.0,78.22000122070312,70.69000244140625,74.8499984741211,74.8499984741211,3429600
2019-06-21,72.45999908447266,73.9280014038086,68.30000305175781,72.2300033569336,72.2300033569336,2657500
2019-06-24,71.05000305175781,72.38999938964844,65.08000183105469,67.97000122070312,67.97000122070312,2448000
2019-06-25,67.0999984741211,68.98999786376953,61.16999816894531,61.52000045776367,61.52000045776367,2480200
2019-06-26,63.29999923706055,64.91999816894531,62.005001068115234,62.650001525878906,62.650001525878906,1625500
2019-06-27,63.38999938964844,64.99500274658203,62.57099914550781,63.279998779296875,63.279998779296875,914500
2019-06-28,64.36000061035156,68.37999725341797,63.29999923706055,68.29000091552734,68.29000091552734,1474300
2019-07-01,69.0999984741211,69.72899627685547,61.810001373291016,63.20000076293945,63.20000076293945,2670900
2019-07-02,63.29999923706055,65.02999877929688,61.72100067138672,64.5199966430664,64.5199966430664,1735600
2019-07-03,64.68000030517578,67.4800033569336,64.5199966430664,67.23999786376953,67.23999786376953,1564100
2019-07-05,67.1500015258789,67.25,64.83999633789062,67.20999908447266,67.20999908447266,804900
2019-07-08,68.26000213623047,71.71499633789062,66.9000015258789,66.91000366210938,66.91000366210938,4567200
2019-07-09,67.41999816894531,69.19999694824219,66.87999725341797,68.44999694824219,68.44999694824219,1782700
2019-07-10,70.0,74.5,69.5,74.33999633789062,74.33999633789062,2719300
2019-07-11,74.5,74.9800033569336,70.5,70.87999725341797,70.87999725341797,2351800
2019-07-12,71.5999984741211,75.19999694824219,70.5,73.5,73.5,1838300
2019-07-15,74.0,74.29499816894531,71.4000015258789,71.5999984741211,71.5999984741211,1325100
2019-07-16,71.93000030517578,73.08699798583984,69.0,69.54000091552734,69.54000091552734,1582300
2019-07-17,70.0,71.55999755859375,69.58999633789062,71.0,71.0,1037000
2019-07-18,71.0,74.19000244140625,70.1500015258789,72.75,72.75,2779900
2019-07-19,85.16000366210938,85.8499984741211,80.75,83.5199966430664,83.5199966430664,13669000
2019-07-22,82.2699966430664,88.5,82.08000183105469,87.68000030517578,87.68000030517578,5357700
2019-07-23,88.31999969482422,89.44000244140625,84.48999786376953,86.73999786376953,86.73999786376953,2529800
2019-07-24,86.79000091552734,87.8499984741211,85.5,87.45999908447266,87.45999908447266,1250700
2019-07-25,87.5,93.33899688720703,87.0,92.27999877929688,92.27999877929688,3270400
2019-07-26,93.04000091552734,95.5,91.91000366210938,92.87999725341797,92.87999725341797,2053000
2019-07-29,93.69000244140625,93.9000015258789,82.6500015258789,87.2300033569336,87.2300033569336,3317800
2019-07-30,86.0,96.19000244140625,84.0,94.0,94.0,3127200
2019-07-31,93.94999694824219,94.8010025024414,86.81700134277344,89.06999969482422,89.06999969482422,2476000
2019-08-01,90.06999969482422,94.31999969482422,89.43900299072266,91.52999877929688,91.52999877929688,2238200
2019-08-02,91.54000091552734,92.77999877929688,86.91000366210938,88.01000213623047,88.01000213623047,1801000
2019-08-05,83.33999633789062,86.91999816894531,82.25,85.4800033569336,85.4800033569336,2196400
2019-08-06,87.19999694824219,89.76000213623047,82.70999908447266,85.23999786376953,85.23999786376953,1357400
2019-08-07,83.69000244140625,86.44999694824219,82.80000305175781,84.22000122070312,84.22000122070312,990400
2019-08-08,85.48999786376953,91.86000061035156,85.48999786376953,91.6500015258789,91.6500015258789,1692300
2019-08-09,90.25,98.0,90.0,94.9000015258789,94.9000015258789,3062200
2019-08-12,94.25,98.19999694824219,91.52999877929688,93.01000213623047,93.01000213623047,1895600
2019-08-13,92.83999633789062,100.5,92.83999633789062,99.6500015258789,99.6500015258789,3024600
2019-08-14,96.5199966430664,97.7300033569336,91.5999984741211,94.0199966430664,94.0199966430664,2822900
2019-08-15,95.98999786376953,97.13999938964844,91.37000274658203,93.66000366210938,93.66000366210938,1513100
2019-08-16,95.0,98.0999984741211,93.4000015258789,96.05000305175781,96.05000305175781,1517800
2019-08-19,98.80000305175781,101.4800033569336,95.5999984741211,99.38999938964844,99.38999938964844,2782700
2019-08-20,99.2300033569336,101.87999725341797,97.26000213623047,99.16000366210938,99.16000366210938,1438800
2019-08-21,100.58999633789062,100.95999908447266,96.2699966430664,96.58000183105469,96.58000183105469,1783900
2019-08-22,96.29000091552734,96.58000183105469,92.80000305175781,92.97000122070312,92.97000122070312,1764000
2019-08-23,91.37000274658203,91.55999755859375,86.0,88.43000030517578,88.43000030517578,3041000
2019-08-26,90.23999786376953,90.83999633789062,86.12999725341797,88.87999725341797,88.87999725341797,1462400
2019-08-27,89.27999877929688,89.94999694824219,83.23400115966797,84.08000183105469,84.08000183105469,1821600
2019-08-28,84.0,87.52400207519531,82.61399841308594,86.98999786376953,86.98999786376953,1919300
2019-08-29,88.30000305175781,89.34600067138672,83.29000091552734,83.81999969482422,83.81999969482422,1787000
2019-08-30,84.0199966430664,84.94000244140625,78.88999938964844,81.27999877929688,81.27999877929688,1907300
2019-09-03,80.8499984741211,83.80000305175781,80.25199890136719,83.76000213623047,83.76000213623047,1827700
2019-09-04,85.0,87.7699966430664,82.88999938964844,85.30999755859375,85.30999755859375,2393100
2019-09-05,86.25,87.19000244140625,82.5,86.8499984741211,86.8499984741211,3918600
2019-09-06,79.69999694824219,81.5,75.30500030517578,75.9800033569336,75.9800033569336,8672300
2019-09-09,76.1050033569336,76.11799621582031,64.33999633789062,67.0999984741211,67.0999984741211,8598200
2019-09-10,65.69999694824219,71.80000305175781,65.69999694824219,71.6500015258789,71.6500015258789,4672500
